sample_collection_date,lineage_name,who_name
2021-08-30,AY.4 (VOC Delta),Delta_VOC
2021-08-30,AY.43 (VOC Delta),Delta_VOC
2021-08-31,AY.43 (VOC Delta),Delta_VOC
2021-08-31,AY.33 (VOC Delta),Delta_VOC
2021-08-31,AY.43 (VOC Delta),Delta_VOC
2021-08-31,AY.9.2 (VOC Delta),Delta_VOC
2021-08-31,AY.42 (VOC Delta),Delta_VOC
2021-08-31,AY.4 (VOC Delta),Delta_VOC
2021-08-31,AY.4 (VOC Delta),Delta_VOC
2021-08-31,AY.9.2 (VOC Delta),Delta_VOC
2021-08-31,AY.98.1 (VOC Delta),Delta_VOC
2021-08-31,AY.43 (VOC Delta),Delta_VOC
2021-08-31,AY.43 (VOC Delta),Delta_VOC
2021-08-31,AY.43 (VOC Delta),Delta_VOC
2021-09-01,AY.43 (VOC Delta),Delta_VOC
2021-09-01,AY.42 (VOC Delta),Delta_VOC
2021-09-01,AY.9.2 (VOC Delta),Delta_VOC
2021-09-01,AY.43 (VOC Delta),Delta_VOC
2021-09-01,AY.43 (VOC Delta),Delta_VOC
2021-09-01,AY.43 (VOC Delta),Delta_VOC
2021-09-01,AY.9.2 (VOC Delta),Delta_VOC
2021-09-01,AY.9.2 (VOC Delta),Delta_VOC
2021-09-01,AY.43 (VOC Delta),Delta_VOC
2021-09-01,AY.43 (VOC Delta),Delta_VOC
2021-09-01,AY.4 (VOC Delta),Delta_VOC
2021-09-01,AY.43 (VOC Delta),Delta_VOC
2021-09-01,AY.43 (VOC Delta),Delta_VOC
2021-09-01,AY.43 (VOC Delta),Delta_VOC
2021-09-02,AY.43 (VOC Delta),Delta_VOC
2021-09-02,B.1.617.2 (VOC Delta),Delta_VOC
2021-09-02,AY.9.2 (VOC Delta),Delta_VOC
2021-09-02,AY.9.2 (VOC Delta),Delta_VOC
2021-09-02,AY.25.1 (VOC Delta),Delta_VOC
2021-09-02,AY.43 (VOC Delta),Delta_VOC
2021-09-02,AY.43 (VOC Delta),Delta_VOC
2021-09-01,AY.4 (VOC Delta),Delta_VOC
2021-09-01,AY.44 (VOC Delta),Delta_VOC
2021-09-02,AY.4 (VOC Delta),Delta_VOC
2021-09-02,AY.43 (VOC Delta),Delta_VOC
2021-09-02,AY.9.2 (VOC Delta),Delta_VOC
2021-09-02,AY.43 (VOC Delta),Delta_VOC
2021-09-02,AY.9.2 (VOC Delta),Delta_VOC
2021-09-02,AY.4 (VOC Delta),Delta_VOC
2021-09-02,AY.33 (VOC Delta),Delta_VOC
2021-08-30,AY.43 (VOC Delta),Delta_VOC
2021-08-30,AY.9.2 (VOC Delta),Delta_VOC
2021-08-30,AY.43 (VOC Delta),Delta_VOC
2021-08-30,AY.43 (VOC Delta),Delta_VOC
2021-08-30,AY.43 (VOC Delta),Delta_VOC
2021-08-30,AY.42 (VOC Delta),Delta_VOC
2021-08-30,AY.4 (VOC Delta),Delta_VOC
2021-08-30,AY.4 (VOC Delta),Delta_VOC
2021-08-30,AY.43 (VOC Delta),Delta_VOC
2021-08-30,AY.43 (VOC Delta),Delta_VOC
2021-08-30,AY.43 (VOC Delta),Delta_VOC
2021-08-30,AY.4 (VOC Delta),Delta_VOC
2021-08-30,AY.42 (VOC Delta),Delta_VOC
2021-08-30,AY.9.2 (VOC Delta),Delta_VOC
2021-08-30,AY.98.1 (VOC Delta),Delta_VOC
2021-08-31,AY.9.2 (VOC Delta),Delta_VOC
2021-08-31,AY.5 (VOC Delta),Delta_VOC
2021-08-31,AY.125 (VOC Delta),Delta_VOC
2021-08-31,AY.98.1 (VOC Delta),Delta_VOC
2021-08-31,B.1.617.2 (VOC Delta),Delta_VOC
2021-08-31,AY.43 (VOC Delta),Delta_VOC
2021-08-31,AY.5.5 (VOC Delta),Delta_VOC
2021-08-31,AY.33 (VOC Delta),Delta_VOC
2021-08-31,AY.98.1 (VOC Delta),Delta_VOC
2021-09-01,AY.5 (VOC Delta),Delta_VOC
2021-09-01,AY.43 (VOC Delta),Delta_VOC
2021-09-01,AY.127 (VOC Delta),Delta_VOC
2021-09-01,B.1.617.2 (VOC Delta),Delta_VOC
2021-09-01,AY.43 (VOC Delta),Delta_VOC
2021-09-01,AY.9.2 (VOC Delta),Delta_VOC
2021-09-01,AY.43 (VOC Delta),Delta_VOC
2021-09-01,AY.125 (VOC Delta),Delta_VOC
2021-09-02,AY.33 (VOC Delta),Delta_VOC
2021-09-02,AY.42 (VOC Delta),Delta_VOC
2021-09-02,AY.98.1 (VOC Delta),Delta_VOC
2021-09-03,AY.43 (VOC Delta),Delta_VOC
2021-09-03,AY.43 (VOC Delta),Delta_VOC
2021-09-03,AY.43 (VOC Delta),Delta_VOC
2021-09-03,AY.98.1 (VOC Delta),Delta_VOC
2021-09-03,AY.44 (VOC Delta),Delta_VOC
2021-09-03,AY.5 (VOC Delta),Delta_VOC
2021-09-04,B.1.617.2 (VOC Delta),Delta_VOC
2021-09-04,B.1.617.2 (VOC Delta),Delta_VOC
2021-08-25,AY.9.2 (VOC Delta),Delta_VOC
2021-08-06,AY.9.2 (VOC Delta),Delta_VOC
2021-07-19,AY.43 (VOC Delta),Delta_VOC
2021-07-17,AY.122 (VOC Delta),Delta_VOC
2021-07-22,AY.4 (VOC Delta),Delta_VOC
2021-07-12,AY.53 (VOC Delta),Delta_VOC
2021-07-14,AY.43 (VOC Delta),Delta_VOC
2021-07-14,AY.53 (VOC Delta),Delta_VOC
2021-07-15,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-07-15,AY.42 (VOC Delta),Delta_VOC
2021-07-15,AY.42 (VOC Delta),Delta_VOC
2021-07-15,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-07-17,AY.9.2 (VOC Delta),Delta_VOC
2021-07-16,AY.42 (VOC Delta),Delta_VOC
2021-07-18,AY.42 (VOC Delta),Delta_VOC
2021-07-18,AY.94 (VOC Delta),Delta_VOC
2021-07-18,AY.4 (VOC Delta),Delta_VOC
2021-07-18,AY.43 (VOC Delta),Delta_VOC
2021-08-04,AY.42 (VOC Delta),Delta_VOC
2021-08-15,AY.43 (VOC Delta),Delta_VOC
2021-08-04,AY.43 (VOC Delta),Delta_VOC
2021-08-04,AY.43 (VOC Delta),Delta_VOC
2021-08-04,AY.122 (VOC Delta),Delta_VOC
2021-08-04,AY.122 (VOC Delta),Delta_VOC
2021-08-04,AY.122 (VOC Delta),Delta_VOC
2021-08-04,AY.43 (VOC Delta),Delta_VOC
2021-08-04,AY.43 (VOC Delta),Delta_VOC
2021-08-04,AY.43 (VOC Delta),Delta_VOC
2021-08-04,AY.43 (VOC Delta),Delta_VOC
2021-08-04,AY.43 (VOC Delta),Delta_VOC
2021-08-04,AY.9.2 (VOC Delta),Delta_VOC
2021-08-04,AY.43 (VOC Delta),Delta_VOC
2021-08-04,AY.9.2 (VOC Delta),Delta_VOC
2021-08-04,AY.43 (VOC Delta),Delta_VOC
2021-08-04,AY.5.5 (VOC Delta),Delta_VOC
2021-08-04,AY.94 (VOC Delta),Delta_VOC
2021-08-04,AY.43 (VOC Delta),Delta_VOC
2021-08-11,AY.43 (VOC Delta),Delta_VOC
2021-08-12,AY.43 (VOC Delta),Delta_VOC
2021-08-11,AY.9.2 (VOC Delta),Delta_VOC
2021-08-11,AY.4 (VOC Delta),Delta_VOC
2021-08-13,AY.33 (VOC Delta),Delta_VOC
2021-08-14,AY.43 (VOC Delta),Delta_VOC
2021-08-14,AY.43 (VOC Delta),Delta_VOC
2021-08-14,AY.122 (VOC Delta),Delta_VOC
2021-08-16,AY.94 (VOC Delta),Delta_VOC
2021-08-15,AY.43 (VOC Delta),Delta_VOC
2021-08-14,AY.98.1 (VOC Delta),Delta_VOC
2021-08-14,AY.4 (VOC Delta),Delta_VOC
2021-08-13,AY.42 (VOC Delta),Delta_VOC
2021-08-13,AY.33 (VOC Delta),Delta_VOC
2021-08-16,AY.43 (VOC Delta),Delta_VOC
2021-08-12,AY.43 (VOC Delta),Delta_VOC
2021-08-12,AY.43 (VOC Delta),Delta_VOC
2021-08-12,AY.43 (VOC Delta),Delta_VOC
2021-08-12,AY.43 (VOC Delta),Delta_VOC
2021-08-12,AY.43 (VOC Delta),Delta_VOC
2021-08-12,AY.5 (VOC Delta),Delta_VOC
2021-08-12,AY.42 (VOC Delta),Delta_VOC
2021-08-16,AY.43 (VOC Delta),Delta_VOC
2021-08-17,AY.43 (VOC Delta),Delta_VOC
2021-08-17,AY.9.2 (VOC Delta),Delta_VOC
2021-08-11,AY.53 (VOC Delta),Delta_VOC
2021-08-12,AY.42 (VOC Delta),Delta_VOC
2021-08-12,AY.9.2 (VOC Delta),Delta_VOC
2021-08-12,AY.42 (VOC Delta),Delta_VOC
2021-08-13,AY.43 (VOC Delta),Delta_VOC
2021-08-13,AY.43 (VOC Delta),Delta_VOC
2021-08-13,AY.122 (VOC Delta),Delta_VOC
2021-08-13,AY.42 (VOC Delta),Delta_VOC
2021-08-11,AY.42 (VOC Delta),Delta_VOC
2021-08-13,AY.42 (VOC Delta),Delta_VOC
2021-08-13,AY.43 (VOC Delta),Delta_VOC
2021-08-13,AY.42 (VOC Delta),Delta_VOC
2021-08-16,AY.43 (VOC Delta),Delta_VOC
2021-08-16,AY.112 (VOC Delta),Delta_VOC
2021-08-16,AY.43 (VOC Delta),Delta_VOC
2021-08-16,AY.42 (VOC Delta),Delta_VOC
2021-07-17,AY.42 (VOC Delta),Delta_VOC
2021-08-02,AY.53 (VOC Delta),Delta_VOC
2021-08-02,AY.53 (VOC Delta),Delta_VOC
2021-08-02,AY.53 (VOC Delta),Delta_VOC
2021-08-02,AY.53 (VOC Delta),Delta_VOC
2021-08-20,AY.43 (VOC Delta),Delta_VOC
2021-08-02,AY.53 (VOC Delta),Delta_VOC
2021-08-02,AY.42 (VOC Delta),Delta_VOC
2021-08-03,AY.43 (VOC Delta),Delta_VOC
2021-08-09,AY.33 (VOC Delta),Delta_VOC
2021-08-13,AY.53 (VOC Delta),Delta_VOC
2021-08-16,AY.9.2 (VOC Delta),Delta_VOC
2021-08-20,AY.42 (VOC Delta),Delta_VOC
2021-08-04,AY.53 (VOC Delta),Delta_VOC
2021-08-05,AY.9.2 (VOC Delta),Delta_VOC
2021-08-05,AY.9.2 (VOC Delta),Delta_VOC
2021-08-09,AY.43 (VOC Delta),Delta_VOC
2021-08-05,AY.43 (VOC Delta),Delta_VOC
2021-08-18,AY.4 (VOC Delta),Delta_VOC
2021-08-17,AY.44 (VOC Delta),Delta_VOC
2021-08-17,AY.4 (VOC Delta),Delta_VOC
2021-08-02,AY.53 (VOC Delta),Delta_VOC
2021-08-06,AY.43 (VOC Delta),Delta_VOC
2021-08-04,P.1 (VBM Gamma),Other
2021-08-12,AY.122 (VOC Delta),Delta_VOC
2021-08-02,AY.53 (VOC Delta),Delta_VOC
2021-08-12,AY.53 (VOC Delta),Delta_VOC
2021-08-12,AY.4 (VOC Delta),Delta_VOC
2021-08-18,AY.42 (VOC Delta),Delta_VOC
2021-08-20,AY.9.2 (VOC Delta),Delta_VOC
2021-08-04,AY.5 (VOC Delta),Delta_VOC
2021-08-05,AY.53 (VOC Delta),Delta_VOC
2021-08-19,AY.9.2 (VOC Delta),Delta_VOC
2021-08-05,AY.9.2 (VOC Delta),Delta_VOC
2021-08-05,AY.9.2 (VOC Delta),Delta_VOC
2021-08-18,AY.43 (VOC Delta),Delta_VOC
2021-08-23,AY.43 (VOC Delta),Delta_VOC
2021-08-13,AY.53 (VOC Delta),Delta_VOC
2021-08-09,AY.4 (VOC Delta),Delta_VOC
2021-08-12,AY.43 (VOC Delta),Delta_VOC
2021-08-20,AY.9.2 (VOC Delta),Delta_VOC
2021-08-03,AY.53 (VOC Delta),Delta_VOC
2021-08-11,AY.33 (VOC Delta),Delta_VOC
2021-08-13,AY.9.2 (VOC Delta),Delta_VOC
2021-08-20,AY.4 (VOC Delta),Delta_VOC
2021-08-05,AY.124 (VOC Delta),Delta_VOC
2021-08-09,AY.9.2 (VOC Delta),Delta_VOC
2021-08-13,AY.4 (VOC Delta),Delta_VOC
2021-08-13,AY.9.2 (VOC Delta),Delta_VOC
2021-08-18,AY.9.2 (VOC Delta),Delta_VOC
2021-08-18,AY.9.2 (VOC Delta),Delta_VOC
2021-08-19,AY.9.2 (VOC Delta),Delta_VOC
2021-08-20,AY.9.2 (VOC Delta),Delta_VOC
2021-08-04,AY.5 (VOC Delta),Delta_VOC
2021-08-20,AY.43 (VOC Delta),Delta_VOC
2021-08-13,AY.9.2 (VOC Delta),Delta_VOC
2021-08-17,AY.42 (VOC Delta),Delta_VOC
2021-08-18,AY.42 (VOC Delta),Delta_VOC
2021-08-12,AY.43 (VOC Delta),Delta_VOC
2021-08-19,AY.25.3 (VOC Delta),Delta_VOC
2021-08-05,AY.43 (VOC Delta),Delta_VOC
2021-08-06,AY.53 (VOC Delta),Delta_VOC
2021-08-11,AY.43 (VOC Delta),Delta_VOC
2021-08-05,AY.109 (VOC Delta),Delta_VOC
2021-08-05,AY.122 (VOC Delta),Delta_VOC
2021-08-11,AY.43 (VOC Delta),Delta_VOC
2021-08-19,AY.43 (VOC Delta),Delta_VOC
2021-08-11,AY.125 (VOC Delta),Delta_VOC
2021-08-02,AY.43 (VOC Delta),Delta_VOC
2021-08-20,AY.9.2 (VOC Delta),Delta_VOC
2021-08-13,AY.94 (VOC Delta),Delta_VOC
2021-08-16,AY.4 (VOC Delta),Delta_VOC
2021-08-17,AY.9.2 (VOC Delta),Delta_VOC
2021-08-05,AY.43 (VOC Delta),Delta_VOC
2021-08-05,AY.43 (VOC Delta),Delta_VOC
2021-08-05,AY.43 (VOC Delta),Delta_VOC
2021-08-03,AY.43 (VOC Delta),Delta_VOC
2021-08-04,AY.43 (VOC Delta),Delta_VOC
2021-08-04,AY.4 (VOC Delta),Delta_VOC
2021-08-04,AY.53 (VOC Delta),Delta_VOC
2021-08-20,AY.9.2 (VOC Delta),Delta_VOC
2021-08-03,AY.5.5 (VOC Delta),Delta_VOC
2021-08-03,AY.46 (VOC Delta),Delta_VOC
2021-08-03,P.1 (VBM Gamma),Other
2021-08-04,AY.9.2 (VOC Delta),Delta_VOC
2021-08-09,AY.53 (VOC Delta),Delta_VOC
2021-08-09,AY.43 (VOC Delta),Delta_VOC
2021-08-09,AY.43 (VOC Delta),Delta_VOC
2021-08-26,AY.9.2 (VOC Delta),Delta_VOC
2021-08-25,AY.9.2 (VOC Delta),Delta_VOC
2021-08-25,AY.33 (VOC Delta),Delta_VOC
2021-08-25,AY.43 (VOC Delta),Delta_VOC
2021-08-25,AY.125 (VOC Delta),Delta_VOC
2021-08-25,AY.5 (VOC Delta),Delta_VOC
2021-08-25,AY.9.2 (VOC Delta),Delta_VOC
2021-08-25,AY.9.2 (VOC Delta),Delta_VOC
2021-08-25,AY.94 (VOC Delta),Delta_VOC
2021-08-25,AY.43 (VOC Delta),Delta_VOC
2021-08-25,AY.43 (VOC Delta),Delta_VOC
2021-08-25,AY.98.1 (VOC Delta),Delta_VOC
2021-08-25,AY.43 (VOC Delta),Delta_VOC
2021-08-25,AY.94 (VOC Delta),Delta_VOC
2021-08-25,AY.43 (VOC Delta),Delta_VOC
2021-08-25,AY.94 (VOC Delta),Delta_VOC
2021-08-25,AY.43 (VOC Delta),Delta_VOC
2021-08-24,AY.42 (VOC Delta),Delta_VOC
2021-08-24,AY.98.1 (VOC Delta),Delta_VOC
2021-08-24,AY.43 (VOC Delta),Delta_VOC
2021-08-24,AY.42 (VOC Delta),Delta_VOC
2021-08-23,AY.43 (VOC Delta),Delta_VOC
2021-08-23,AY.43 (VOC Delta),Delta_VOC
2021-08-23,AY.43 (VOC Delta),Delta_VOC
2021-07-22,AY.9.2 (VOC Delta),Delta_VOC
2021-07-22,AY.53 (VOC Delta),Delta_VOC
2021-07-22,AY.42 (VOC Delta),Delta_VOC
2021-07-22,AY.53 (VOC Delta),Delta_VOC
2021-07-22,AY.5 (VOC Delta),Delta_VOC
2021-07-22,AY.43 (VOC Delta),Delta_VOC
2021-07-22,AY.43 (VOC Delta),Delta_VOC
2021-07-22,AY.53 (VOC Delta),Delta_VOC
2021-08-21,AY.42 (VOC Delta),Delta_VOC
2021-08-20,AY.125 (VOC Delta),Delta_VOC
2021-08-20,AY.9.2 (VOC Delta),Delta_VOC
2021-08-20,AY.9.2 (VOC Delta),Delta_VOC
2021-08-20,AY.43 (VOC Delta),Delta_VOC
2021-08-20,AY.98.1 (VOC Delta),Delta_VOC
2021-08-20,AY.42 (VOC Delta),Delta_VOC
2021-08-20,AY.126 (VOC Delta),Delta_VOC
2021-08-20,AY.125 (VOC Delta),Delta_VOC
2021-08-20,AY.43 (VOC Delta),Delta_VOC
2021-08-19,AY.42 (VOC Delta),Delta_VOC
2021-08-19,AY.43 (VOC Delta),Delta_VOC
2021-08-19,AY.4 (VOC Delta),Delta_VOC
2021-08-19,AY.43 (VOC Delta),Delta_VOC
2021-08-19,AY.53 (VOC Delta),Delta_VOC
2021-08-19,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-08-19,AY.9.2 (VOC Delta),Delta_VOC
2021-08-19,AY.43 (VOC Delta),Delta_VOC
2021-08-19,AY.26 (VOC Delta),Delta_VOC
2021-08-19,AY.4 (VOC Delta),Delta_VOC
2021-08-19,AY.43 (VOC Delta),Delta_VOC
2021-08-19,AY.53 (VOC Delta),Delta_VOC
2021-08-19,AY.43 (VOC Delta),Delta_VOC
2021-08-19,AY.9.2 (VOC Delta),Delta_VOC
2021-08-19,AY.53 (VOC Delta),Delta_VOC
2021-08-19,AY.42 (VOC Delta),Delta_VOC
2021-08-19,AY.42 (VOC Delta),Delta_VOC
2021-08-17,AY.42 (VOC Delta),Delta_VOC
2021-08-16,AY.43 (VOC Delta),Delta_VOC
2021-07-14,AY.43 (VOC Delta),Delta_VOC
2021-07-14,AY.42 (VOC Delta),Delta_VOC
2021-08-12,AY.43 (VOC Delta),Delta_VOC
2021-08-12,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-08-12,AY.43 (VOC Delta),Delta_VOC
2021-08-12,AY.26 (VOC Delta),Delta_VOC
2021-08-12,AY.9.2 (VOC Delta),Delta_VOC
2021-08-12,AY.42 (VOC Delta),Delta_VOC
2021-08-12,AY.43 (VOC Delta),Delta_VOC
2021-08-04,AY.4 (VOC Delta),Delta_VOC
2021-08-04,AY.43 (VOC Delta),Delta_VOC
2021-08-04,AY.43 (VOC Delta),Delta_VOC
2021-08-04,AY.5.5 (VOC Delta),Delta_VOC
2021-08-04,AY.43 (VOC Delta),Delta_VOC
2021-08-04,B.1.617.2 (VOC Delta),Delta_VOC
2021-08-04,AY.94 (VOC Delta),Delta_VOC
2021-08-04,AY.43 (VOC Delta),Delta_VOC
2021-08-04,AY.94 (VOC Delta),Delta_VOC
2021-08-04,AY.94 (VOC Delta),Delta_VOC
2021-08-03,AY.42 (VOC Delta),Delta_VOC
2021-08-02,AY.43 (VOC Delta),Delta_VOC
2021-08-06,AY.122 (VOC Delta),Delta_VOC
2021-08-13,AY.5.5 (VOC Delta),Delta_VOC
2021-08-11,AY.4 (VOC Delta),Delta_VOC
2021-08-14,AY.9.2 (VOC Delta),Delta_VOC
2021-08-14,AY.9.2 (VOC Delta),Delta_VOC
2021-08-17,B.1.617.2 (VOC Delta),Delta_VOC
2021-08-17,AY.5.4 (VOC Delta),Delta_VOC
2021-08-17,AY.4.5 (VOC Delta),Delta_VOC
2021-08-23,AY.42 (VOC Delta),Delta_VOC
2021-08-20,AY.43 (VOC Delta),Delta_VOC
2021-08-31,AY.4 (VOC Delta),Delta_VOC
2021-09-07,AY.43 (VOC Delta),Delta_VOC
2021-08-28,AY.43 (VOC Delta),Delta_VOC
2021-09-01,AY.43 (VOC Delta),Delta_VOC
2021-09-01,AY.43 (VOC Delta),Delta_VOC
2021-09-01,AY.43 (VOC Delta),Delta_VOC
2021-09-01,AY.43 (VOC Delta),Delta_VOC
2021-09-01,AY.43 (VOC Delta),Delta_VOC
2021-09-01,AY.43 (VOC Delta),Delta_VOC
2021-09-01,AY.43 (VOC Delta),Delta_VOC
2021-09-01,AY.43 (VOC Delta),Delta_VOC
2021-09-01,AY.43 (VOC Delta),Delta_VOC
2021-09-01,AY.43 (VOC Delta),Delta_VOC
2021-09-01,AY.43 (VOC Delta),Delta_VOC
2021-09-01,AY.43 (VOC Delta),Delta_VOC
2021-09-01,AY.43 (VOC Delta),Delta_VOC
2021-09-01,AY.43 (VOC Delta),Delta_VOC
2021-09-07,AY.43 (VOC Delta),Delta_VOC
2021-09-07,AY.43 (VOC Delta),Delta_VOC
2021-08-18,AY.75 (VOC Delta),Delta_VOC
2021-08-18,AY.75 (VOC Delta),Delta_VOC
2021-08-18,AY.75 (VOC Delta),Delta_VOC
2021-08-18,AY.75 (VOC Delta),Delta_VOC
2021-08-18,AY.75 (VOC Delta),Delta_VOC
2021-08-18,AY.75 (VOC Delta),Delta_VOC
2021-08-18,AY.75 (VOC Delta),Delta_VOC
2021-08-18,AY.75 (VOC Delta),Delta_VOC
2021-08-19,AY.75 (VOC Delta),Delta_VOC
2021-08-19,AY.75 (VOC Delta),Delta_VOC
2021-08-21,AY.75 (VOC Delta),Delta_VOC
2021-08-21,AY.75 (VOC Delta),Delta_VOC
2021-08-21,AY.75 (VOC Delta),Delta_VOC
2021-08-21,AY.75 (VOC Delta),Delta_VOC
2021-08-23,AY.75 (VOC Delta),Delta_VOC
2020-12-28,B.1.1.7 (VBM Alpha),Alpha_VOC
2020-09-18,B.1.177,20E-EU1
2020-07-20,B.1.177,20E-EU1
2020-09-17,B.1.177,20E-EU1
2020-09-19,B.1.177,20E-EU1
2020-10-07,B.1.177,20E-EU1
2020-10-07,B.1.177.33,20E-EU1
2020-10-07,B.1.177,20E-EU1
2020-08-12,B.1.177,20E-EU1
2020-08-17,B.1.177,20E-EU1
2020-10-16,B.1.177,20E-EU1
2020-12-17,B.1.177,20E-EU1
2020-12-17,B.1.177,20E-EU1
2021-01-01,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-01-02,B.1.177,20E-EU1
2021-01-19,B.1.177,20E-EU1
2021-01-18,B.1.177.56,20E-EU1
2021-01-26,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-01-28,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-02-01,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-02-02,B.1.1.7 (VBM Alpha),Alpha_VOC
2021-02-03,B.1.177,20E-EU1
2021-02-08,B.1.177,20E-EU1
2021-02-12,B.1.177,20E-EU1
2021-02-12,B.1.177,20E-EU1
2021-02-12,B.1.177,20E-EU1
2021-09-03,AY.43 (VOC Delta),Delta_VOC
2021-09-03,AY.43 (VOC Delta),Delta_VOC
2021-09-03,AY.43 (VOC Delta),Delta_VOC
2021-09-03,AY.43 (VOC Delta),Delta_VOC
2021-09-03,AY.43 (VOC Delta),Delta_VOC
2021-09-03,AY.43 (VOC Delta),Delta_VOC
2021-09-03,AY.43 (VOC Delta),Delta_VOC
2021-09-03,AY.43 (VOC Delta),Delta_VOC
2021-09-03,B.1.617.2 (VOC Delta),Delta_VOC
2021-09-03,AY.43 (VOC Delta),Delta_VOC
2021-09-03,AY.43 (VOC Delta),Delta_VOC
2021-09-03,AY.43 (VOC Delta),Delta_VOC
2021-09-04,AY.9.2 (VOC Delta),Delta_VOC
2021-09-04,AY.43 (VOC Delta),Delta_VOC
2021-09-04,AY.43 (VOC Delta),Delta_VOC
2021-09-04,AY.43 (VOC Delta),Delta_VOC
2021-09-04,AY.43 (VOC Delta),Delta_VOC
2021-09-04,AY.125 (VOC Delta),Delta_VOC
2021-09-04,B.1.617.2 (VOC Delta),Delta_VOC
2021-09-05,AY.34 (VOC Delta),Delta_VOC
2021-09-05,AY.43 (VOC Delta),Delta_VOC
2021-09-05,AY.125 (VOC Delta),Delta_VOC
2021-09-06,AY.9.2 (VOC Delta),Delta_VOC
2021-09-06,AY.43 (VOC Delta),Delta_VOC
2021-09-06,AY.43 (VOC Delta),Delta_VOC
2021-09-06,AY.44 (VOC Delta),Delta_VOC
2021-09-08,AY.43 (VOC Delta),Delta_VOC
2021-09-08,AY.4.5 (VOC Delta),Delta_VOC
2021-09-08,AY.43 (VOC Delta),Delta_VOC
2021-09-08,AY.4.4 (VOC Delta),Delta_VOC
2021-09-08,AY.9.2 (VOC Delta),Delta_VOC
2021-09-07,AY.34 (VOC Delta),Delta_VOC
2021-09-08,AY.98.1 (VOC Delta),Delta_VOC
2021-09-08,AY.43 (VOC Delta),Delta_VOC
2021-09-08,AY.43 (VOC Delta),Delta_VOC
2021-09-08,AY.122 (VOC Delta),Delta_VOC
2021-09-08,AY.53 (VOC Delta),Delta_VOC
2021-09-09,AY.122 (VOC Delta),Delta_VOC
2021-09-10,AY.43 (VOC Delta),Delta_VOC
2021-09-10,AY.9.2 (VOC Delta),Delta_VOC
2021-09-10,AY.43 (VOC Delta),Delta_VOC
2021-09-10,AY.9.2 (VOC Delta),Delta_VOC
2021-09-10,AY.43 (VOC Delta),Delta_VOC
2021-09-10,AY.43 (VOC Delta),Delta_VOC
2021-09-10,AY.34 (VOC Delta),Delta_VOC
2021-09-11,AY.43 (VOC Delta),Delta_VOC
2021-09-11,AY.43 (VOC Delta),Delta_VOC
2021-09-11,AY.9.2 (VOC Delta),Delta_VOC
2021-09-12,AY.33 (VOC Delta),Delta_VOC
2021-09-12,AY.33 (VOC Delta),Delta_VOC
2021-09-13,AY.43 (VOC Delta),Delta_VOC
2021-09-13,AY.126 (VOC Delta),Delta_VOC
2021-09-13,AY.122 (VOC Delta),Delta_VOC
2021-09-13,AY.126 (VOC Delta),Delta_VOC
2021-09-13,AY.4 (VOC Delta),Delta_VOC
2021-09-13,AY.4 (VOC Delta),Delta_VOC
2021-09-13,AY.43 (VOC Delta),Delta_VOC
2021-09-13,AY.9.2 (VOC Delta),Delta_VOC
2021-09-13,AY.122 (VOC Delta),Delta_VOC
2021-09-14,AY.43 (VOC Delta),Delta_VOC
2021-09-14,AY.5 (VOC Delta),Delta_VOC
2021-09-14,AY.43 (VOC Delta),Delta_VOC
2021-09-14,AY.43 (VOC Delta),Delta_VOC
2021-09-14,AY.43 (VOC Delta),Delta_VOC
2021-09-14,AY.43 (VOC Delta),Delta_VOC
2021-09-14,AY.43 (VOC Delta),Delta_VOC
2021-09-14,AY.122 (VOC Delta),Delta_VOC
2021-09-14,AY.4 (VOC Delta),Delta_VOC
2021-09-07,AY.43 (VOC Delta),Delta_VOC
2021-09-07,AY.124 (VOC Delta),Delta_VOC
2021-09-07,AY.43 (VOC Delta),Delta_VOC
2021-09-07,AY.4 (VOC Delta),Delta_VOC
2021-09-07,AY.122 (VOC Delta),Delta_VOC
2021-09-07,AY.43 (VOC Delta),Delta_VOC
2021-09-07,AY.4 (VOC Delta),Delta_VOC
2021-09-07,AY.4 (VOC Delta),Delta_VOC
2021-09-07,AY.43 (VOC Delta),Delta_VOC
2021-09-07,AY.9.2 (VOC Delta),Delta_VOC
2021-09-08,AY.43 (VOC Delta),Delta_VOC
2021-09-08,AY.9.2 (VOC Delta),Delta_VOC
2021-09-08,AY.126 (VOC Delta),Delta_VOC
2021-09-09,AY.43 (VOC Delta),Delta_VOC
2021-08-30,AY.42 (VOC Delta),Delta_VOC
2021-09-09,AY.43 (VOC Delta),Delta_VOC
2021-08-06,AY.53 (VOC Delta),Delta_VOC
2021-08-06,AY.5.4 (VOC Delta),Delta_VOC
2021-08-06,AY.5.4 (VOC Delta),Delta_VOC
2021-08-06,AY.5.4 (VOC Delta),Delta_VOC
2021-08-06,AY.43 (VOC Delta),Delta_VOC
2021-08-06,AY.44 (VOC Delta),Delta_VOC
2021-08-07,AY.98.1 (VOC Delta),Delta_VOC
