sequence_name,sample_date,epi_week,epi_date,lineage
Wales/PHWC-PFPJY6/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/NORW-30C75F2/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/NORW-30C6567/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/NORT-YY143Q/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/LOND-13554EC/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/NORW-30CF6E2/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/NORW-30C9C3F/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/NORW-30CD6CA/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/NORW-30C365E/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFKOFU/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFJT99/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFKQUA/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFJQFZ/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFJTAP/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFJ79U/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFKXZX/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFJOMJ/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFJTME/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFJOHG/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Northern_Ireland/NIRE-015157/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/NORW-30C40C3/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/NORW-30C2E2E/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFKWRT/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/LSPA-2A2E41F/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/PLYM-2A11A68/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-2A0FD28/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-2A0FD37/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-2A0FE9E/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-2A0FAB8/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/ALDP-2A13987/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-2A2C7FA/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/ALDP-29EEFEE/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/QEUH-29EF74F/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/ALDP-29EF2E4/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/QEUH-29EFA55/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29E5688/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29F9469/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/QEUH-29E323B/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/ALDP-29E0E0D/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/QEUH-29E314D/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/QEUH-29F68D9/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/QEUH-29F6736/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/ALDP-29FE2E2/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/ALDP-2A06F58/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-2A05D7D/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29E2B9B/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29E9D16/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/ALDP-29EC5DF/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/ALDP-29EC214/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/ALDP-29EC87C/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/ALDP-29EC96A/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/ALDP-29EC557/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/ALDP-29ECAEF/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-2A0A8A4/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/ALDP-29EA304/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29E9314/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/MILK-29E9411/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/MILK-29E92F9/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29E96B1/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Scotland/QEUH-29B8E68/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Scotland/QEUH-29B8C5F/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/QEUH-29BB2C3/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/QEUH-29B8A19/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/QEUH-29BB339/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Scotland/QEUH-29B8E95/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/QEUH-29BB436/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29CA461/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29CA16A/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29CA944/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/MILK-29CDA3F/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/MILK-29CDB0F/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29CCFC8/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29CCBC4/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/MILK-29CDC1B/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29CD7B0/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29CCB1F/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29CD1FE/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29CC72A/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29CCA4F/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29CDBE1/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/MILK-29CD8F9/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29CD05B/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29CCE16/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/MILK-29CD11C/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/MILK-29CDC75/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29CC7FD/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29CCA6D/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29CC8DC/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFGI6D/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29D077E/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29D0644/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29D0D21/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/QEUH-29B62F5/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Scotland/QEUH-29C4A1A/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Scotland/QEUH-29C1AFF/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Scotland/QEUH-29C3B63/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Scotland/QEUH-29B77AA/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29D0E2E/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29D59EC/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29D1142/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29D11BB/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29D0F3A/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/PLYM-29D14FE/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29D0F94/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29D1018/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29D42F1/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29D2A37/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29D26E8/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29D2730/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29D2985/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/QEUH-29E6F31/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29DFAA3/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29DFAD0/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/ALDP-29E4795/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/ALDP-29E45E6/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/ALDP-29E45F5/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFJC4Q/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFJ8PQ/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFJRRD/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFJ8CO/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFJP4P/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PF8CAS/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFJY9O/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFJBMA/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PF8U81/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PF8CHQ/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFJM9F/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFJY44/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFJDDG/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PF8MXK/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PF8JJA/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PF8M3I/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PF8MQC/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFJR6Q/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PF8MAZ/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PF8C41/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PF8AUW/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PF8C3W/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PF8UJQ/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFJFYK/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PF8QPM/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PF8P7M/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFJBJH/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PF8QF5/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/PHWC-PF8JYK/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29CF3AB/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29CE9D7/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29CE2CD/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29CE1A2/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29C866D/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29C8A61/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29C9286/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29C8AAD/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29C87B5/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29C957E/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29C9259/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Northern_Ireland/NIRE-014e35/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Northern_Ireland/NIRE-014e9b/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/ALDP-29D3984/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29D87A3/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29D672D/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29D2026/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Scotland/SCOT-525/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/ALDP-29D559D/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Scotland/ALDP-29D6110/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Scotland/ALDP-29D61E3/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29D8A04/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29D92B0/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/ALDP-29D9FC8/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29B9DC4/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29BA0BB/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/QEUH-29BB885/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/QEUH-29BBC10/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/QEUH-29BBA07/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29C0841/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29C24D2/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29C09B7/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29C0A69/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29C22AB/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/QEUH-29BF362/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Scotland/QEUH-29BF748/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/MILK-29C089C/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29C0A0F/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/QEUH-29BF669/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/MILK-29C0999/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Wales/MILK-29C0771/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29C037D/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29BCAD9/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/QEUH-29BEB98/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29BE58B/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29BE3CD/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29C44B2/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29C3FD0/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29C2BDD/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29C32E6/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29C2EF2/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29C29A6/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29C2C61/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29C2DC8/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29C2029/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29C7B7E/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29C731C/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29C7E57/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/ALDP-29C7A17/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/ALDP-29C74EC/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29C70BB/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/ALDP-29C74A0/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29C7A9F/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29C72F1/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/ALDP-29C7631/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29C6F19/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29C6641/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/ALDP-29C615F/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29C67C6/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29C62E3/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29C6650/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29C675D/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29C6869/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/ALDP-29B6C33/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29B893A/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/ALDP-29B6FA3/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/ALDP-29B6FEF/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/ALDP-29B6E5B/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/ALDP-29B6CBB/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29B886A/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Scotland/QEUH-29C0D24/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Scotland/QEUH-29BD09A/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/QEUH-29B827B/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Scotland/QEUH-29B82E4/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29CC669/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29CB785/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29CAE45/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29CC696/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29CAC2D/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29CBB3E/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29CBCA4/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29CBBE3/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29CACE1/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29CBD38/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29CC238/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29CBBC5/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29CAAC9/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29CB776/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Scotland/QEUH-29BFD0A/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Scotland/QEUH-29C33F2/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Scotland/QEUH-29C37E7/2021,2021-11-08,98,2021-11-07,AY.4.2.1
Scotland/QEUH-29BD6B6/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/QEUH-29BFAA9/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29BAABD/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/QEUH-29BFDEC/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29BA74D/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29BA9B0/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/MILK-29ACF28/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/PHEC-YYBX4QM/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/PHEC-3S03ASEE/2021,2021-11-08,98,2021-11-07,AY.4.2.1
England/NORT-YYWJYQ/2021,2021-11-07,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFPPUU/2021,2021-11-07,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFPMB4/2021,2021-11-07,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFPPMR/2021,2021-11-07,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFPU1X/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/NORW-30B790E/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/NORW-30C791B/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/NORW-30C57AE/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/NORW-30C4F8C/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/NORW-30C64AF/2021,2021-11-07,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFKQS1/2021,2021-11-07,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFKQ4K/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/NORW-30CBF54/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/NORW-30CFA0B/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/NORW-30B75AD/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/NORW-30E060C/2021,2021-11-07,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFKUUU/2021,2021-11-07,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFKUWT/2021,2021-11-07,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFKUMR/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/PHEC-3T034TC2/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/PHEC-3T036T08/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/PHEC-3T034TD1/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/PHEC-3T035T47/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/MILK-2A29335/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/MILK-29F97CA/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/MILK-2A06073/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/MILK-2A05B82/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/MILK-2A05205/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/MILK-29FBF57/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/MILK-29FBD5D/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/MILK-29FBCD8/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/MILK-29FBEF0/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/PHEC-3T032TAA/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/NORT-YYT7PG/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/NORT-YY1NZK/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/QEUH-29B9A90/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/ALDP-29C9D49/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/ALDP-29C99DC/2021,2021-11-07,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFGGSN/2021,2021-11-07,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFGK4S/2021,2021-11-07,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFGAT4/2021,2021-11-07,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFGKFB/2021,2021-11-07,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFGTAU/2021,2021-11-07,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFGA6Y/2021,2021-11-07,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFGKBJ/2021,2021-11-07,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFGJ7T/2021,2021-11-07,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFGGA6/2021,2021-11-07,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFGJYC/2021,2021-11-07,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFGJ6X/2021,2021-11-07,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFGO4O/2021,2021-11-07,98,2021-11-07,AY.4.2.1
Scotland/QEUH-29C4ADE/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/MILK-29D4385/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/MILK-29DF108/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/MILK-29DFDC8/2021,2021-11-07,98,2021-11-07,AY.4.2.1
Wales/PHWC-PF8UAX/2021,2021-11-07,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFJRBJ/2021,2021-11-07,98,2021-11-07,AY.4.2.1
Wales/PHWC-PF8EIY/2021,2021-11-07,98,2021-11-07,AY.4.2.1
Wales/PHWC-PF811H/2021,2021-11-07,98,2021-11-07,AY.4.2.1
Wales/PHWC-PF8XI3/2021,2021-11-07,98,2021-11-07,AY.4.2.1
Wales/PHWC-PF87RQ/2021,2021-11-07,98,2021-11-07,AY.4.2.1
Wales/PHWC-PF8IJC/2021,2021-11-07,98,2021-11-07,AY.4.2.1
Wales/PHWC-PF844R/2021,2021-11-07,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFJC8I/2021,2021-11-07,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFJP6F/2021,2021-11-07,98,2021-11-07,AY.4.2.1
Wales/PHWC-PF88P1/2021,2021-11-07,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFJYJ7/2021,2021-11-07,98,2021-11-07,AY.4.2.1
Wales/PHWC-PF8EG9/2021,2021-11-07,98,2021-11-07,AY.4.2.1
Wales/PHWC-PF81IS/2021,2021-11-07,98,2021-11-07,AY.4.2.1
Wales/PHWC-PF8EMI/2021,2021-11-07,98,2021-11-07,AY.4.2.1
Wales/PHWC-PFJDP1/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/ALDP-29C8CF2/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/ALDP-29C8DFF/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/ALDP-29C913E/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/MILK-29DA6D1/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/ALDP-29D3EFE/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/MILK-29D8943/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/ALDP-29BADB4/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/ALDP-29BAD1E/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/ALDP-29B4B47/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/ALDP-29B492F/2021,2021-11-07,98,2021-11-07,AY.4.2.1
England/MILK-29C01A0/2021,2021-11-07,98,2021-11-07,AY.4.2.1
