sequence_name,sample_date,epi_week,epi_date,lineage
England/QEUH-3298BF2/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-329849D/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-3299511/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-32992FC/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-329902F/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-32990F2/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-3299098/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-3298749/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-3298AAA/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-32983DC/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-329906B/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-329948D/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-3299317/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-32991C2/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-3299432/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-32994E7/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-3298916/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-3298A04/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-32A80C3/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-32A1D2D/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-32A20F6/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-32A3277/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-32A0B42/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-32A314D/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-32A0CA9/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-329E79E/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-329ECDB/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-329ECCC/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-328EAD4/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-328E807/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-328E51F/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-328E6D0/2022,2022-01-13,107,2022-01-09,BA.1
England/BRBR-328C0D4/2022,2022-01-13,107,2022-01-09,BA.1
England/BRBR-328BBF2/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-32981E1/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-32948E0/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-3298275/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-3298266/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-329811E/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-32981C3/2022,2022-01-13,107,2022-01-09,BA.1
England/BRBR-328C010/2022,2022-01-13,107,2022-01-09,BA.1
England/LSPA-3284634/2022,2022-01-13,107,2022-01-09,BA.1
England/BRBR-3284212/2022,2022-01-13,107,2022-01-09,BA.1
England/LSPA-3286614/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327FAD6/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327E4CA/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-32809F3/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327E55E/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327E7A3/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-3280B75/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-32821EA/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327FE25/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-32808F6/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327FCFE/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327FB00/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327E794/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327E7D0/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-3281DC9/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327E61F/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327FD55/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327FCB2/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327FB88/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-3280717/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327E390/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-3280999/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-3281D7E/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327E451/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327E5E5/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327FF9B/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-328219F/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-3280B57/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327FBF1/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327FE34/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-3291E4B/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-3291B9F/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-3291E1E/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-32938B4/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-32939B1/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-3291D6C/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-3291BEA/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-3291A83/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-32937A8/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-3291D5D/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-3291BBD/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-3293B9D/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-3291A65/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-3293BAC/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-3293869/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-3291EC3/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-3293CB8/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-3293B33/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-3293B51/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-3291537/2022,2022-01-13,107,2022-01-09,BA.1
Wales/ALDP-328DE42/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-328DEE8/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-32915EC/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-32915DD/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-328DAA8/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-328DEAC/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-328DAF3/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-3291616/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-328DE33/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-328DAC6/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-328D99C/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-328DA99/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-3291643/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-32918A7/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-328DA7B/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-329AB78/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-329ABE1/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-329A0C4/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-329AB69/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-329A89F/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-329AC1B/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-3299BA6/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-3299F40/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-3299C3A/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-3299DDD/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-329B658/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-329A9E7/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-329B834/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-329ACB1/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-329B843/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-329B746/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-329AA7B/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-329AA20/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-329B4A9/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-329B48B/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-329B37F/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-329AB87/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-329A7CF/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-329AA6C/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-329B52E/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-329B737/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-329B6EF/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-329B6FE/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-329AAF3/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-329B63A/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-3299B88/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-329AB5A/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-329B6C1/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-329B791/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-329A02E/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-329ABA5/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-329B694/2022,2022-01-13,107,2022-01-09,BA.1
England/DHSC-CYYBMDB/2022,2022-01-13,107,2022-01-09,BA.1
England/DHSC-CYN9YNX/2022,2022-01-13,107,2022-01-09,BA.1
England/DHSC-CYN1G9E/2022,2022-01-13,107,2022-01-09,BA.1
England/DHSC-CYBD4O1/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327DA50/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327DC0F/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327DBC6/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327BE92/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-3276E6A/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327B9A0/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327BDB3/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327BBD7/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327D935/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327BC01/2022,2022-01-13,107,2022-01-09,BA.1
Wales/ALDP-327BB04/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-3276D5E/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327BA43/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327BC3E/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327D9CC/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327BA16/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327D74A/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327DC69/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327DA23/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327DC2D/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327BC6B/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-3278B9E/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-327E0E4/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-3278B8F/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-3278DA7/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-3278CB9/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-327DF33/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-327CC2E/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-327CF43/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-3278C31/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-3278A82/2022,2022-01-13,107,2022-01-09,BA.1
England/PLYM-3274400/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-327429D/2022,2022-01-13,107,2022-01-09,BA.1
England/PLYM-3273A87/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-327345C/2022,2022-01-13,107,2022-01-09,BA.1
England/PLYM-32748B9/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-3274312/2022,2022-01-13,107,2022-01-09,BA.1
England/PLYM-3274646/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-3273568/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-3273401/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-3273726/2022,2022-01-13,107,2022-01-09,BA.1
England/PLYM-3273911/2022,2022-01-13,107,2022-01-09,BA.1
England/PLYM-3273B39/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-32737F9/2022,2022-01-13,107,2022-01-09,BA.1
England/PLYM-3273920/2022,2022-01-13,107,2022-01-09,BA.1
England/PLYM-32744F1/2022,2022-01-13,107,2022-01-09,BA.1
England/PLYM-3273A2D/2022,2022-01-13,107,2022-01-09,BA.1
England/PLYM-3273A4B/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-327336E/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-327335F/2022,2022-01-13,107,2022-01-09,BA.1
England/PLYM-327452B/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-327338C/2022,2022-01-13,107,2022-01-09,BA.1
England/PLYM-3273CDC/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-32733F5/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-3275E98/2022,2022-01-13,107,2022-01-09,BA.1
England/NEWC-324E8E5/2022,2022-01-13,107,2022-01-09,BA.1
England/BRBR-3250455/2022,2022-01-13,107,2022-01-09,BA.1
England/BRBR-324EDB9/2022,2022-01-13,107,2022-01-09,BA.1
England/BRBR-3250552/2022,2022-01-13,107,2022-01-09,BA.1
England/NEWC-324F705/2022,2022-01-13,107,2022-01-09,BA.1
England/BRBR-3250992/2022,2022-01-13,107,2022-01-09,BA.1
England/BRBR-324EE10/2022,2022-01-13,107,2022-01-09,BA.1
England/BRBR-324F1F8/2022,2022-01-13,107,2022-01-09,BA.1
England/BRBR-324ED40/2022,2022-01-13,107,2022-01-09,BA.1
England/BRBR-324EDF5/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-32586FD/2022,2022-01-13,107,2022-01-09,BA.1
England/BRBR-3258402/2022,2022-01-13,107,2022-01-09,BA.1
England/BRBR-325848A/2022,2022-01-13,107,2022-01-09,BA.1
England/BRBR-3258077/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-3258B49/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-3258A2E/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-3258A5B/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-326ED95/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-326ED4A/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-326EDA4/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-326EDFF/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-326EEDE/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-326F0E6/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-326ECE3/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-326EF62/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-326F15C/2022,2022-01-13,107,2022-01-09,BA.1
England/NEWC-326FE91/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-3271737/2022,2022-01-13,107,2022-01-09,BA.1
England/NEWC-326FF34/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-32703BC/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-3270792/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-327154C/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-327170A/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-32719C8/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-3270404/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-3271667/2022,2022-01-13,107,2022-01-09,BA.1
England/NEWC-32701EF/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-327053E/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-327039E/2022,2022-01-13,107,2022-01-09,BA.1
England/NEWC-327013A/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-32703CB/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-32705E3/2022,2022-01-13,107,2022-01-09,BA.1
England/NEWC-326FFCB/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-327151F/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-32703E9/2022,2022-01-13,107,2022-01-09,BA.1
England/NEWC-32702EC/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-327155B/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-327055C/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-32718F8/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-32839E1/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-3285721/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-3283C8E/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-3283802/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-32857B8/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-3283D03/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-3283CAC/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-328394B/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-3283574/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-328388A/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-3285BAD/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-32837C9/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-3283C60/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-3285730/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-3283B18/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-32837BA/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-3285C6E/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327E9DA/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-327828A/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327EA31/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327D452/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327D2C1/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327D276/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327D689/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327EE26/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-327818D/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327EB89/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327ECC2/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-32782D5/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327EC59/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327EDB0/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-32780CC/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-32783A5/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327D66B/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327D100/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327ED38/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327E98F/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327E8BF/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327D504/2022,2022-01-13,107,2022-01-09,BA.1
England/ALDP-327D0E5/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-325C073/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-325C44A/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-325C1CB/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-325C18F/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-325C495/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-325C4FF/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-325C4A4/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-32721FC/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-3272EAA/2022,2022-01-13,107,2022-01-09,BA.1
England/PLYM-327298B/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-3272D43/2022,2022-01-13,107,2022-01-09,BA.1
England/NEWC-3271E7E/2022,2022-01-13,107,2022-01-09,BA.1
England/PLYM-3272851/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-327243F/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-32724F3/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-3272D25/2022,2022-01-13,107,2022-01-09,BA.1
England/NEWC-3271AC5/2022,2022-01-13,107,2022-01-09,BA.1
England/PLYM-3272AB5/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-3273085/2022,2022-01-13,107,2022-01-09,BA.1
England/PLYM-3272815/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-32720B3/2022,2022-01-13,107,2022-01-09,BA.1
England/PLYM-3272B58/2022,2022-01-13,107,2022-01-09,BA.1
England/PLYM-3271FD5/2022,2022-01-13,107,2022-01-09,BA.1
England/PLYM-32726EE/2022,2022-01-13,107,2022-01-09,BA.1
England/PLYM-3272B0D/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-3272332/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-3272D61/2022,2022-01-13,107,2022-01-09,BA.1
England/PLYM-3272C55/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-3272280/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-3272129/2022,2022-01-13,107,2022-01-09,BA.1
England/PLYM-32728E8/2022,2022-01-13,107,2022-01-09,BA.1
England/PLYM-3272727/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-327250F/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-3272235/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-3273058/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-32721CF/2022,2022-01-13,107,2022-01-09,BA.1
England/PLYM-3272B2B/2022,2022-01-13,107,2022-01-09,BA.1
England/PLYM-32727AF/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-326983F/2022,2022-01-13,107,2022-01-09,BA.1
England/BRBR-3269C7F/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-32694E0/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-326944A/2022,2022-01-13,107,2022-01-09,BA.1
England/BRBR-326BB25/2022,2022-01-13,107,2022-01-09,BA.1
England/BRBR-326BB8F/2022,2022-01-13,107,2022-01-09,BA.1
England/BRBR-3269D4F/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-326993C/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-326979C/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-32697C9/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-32698D5/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-32694FF/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-32694B3/2022,2022-01-13,107,2022-01-09,BA.1
England/BRBR-3269A57/2022,2022-01-13,107,2022-01-09,BA.1
England/BRBR-326BC31/2022,2022-01-13,107,2022-01-09,BA.1
England/BRBR-326B8A6/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-32698C6/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-326977E/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-32696CC/2022,2022-01-13,107,2022-01-09,BA.1
England/MILK-3269626/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-3263D54/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-3263D18/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-32661CE/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-3263BE1/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-3263BA5/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-3263EBB/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-3263501/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-3263404/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-3262FD7/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-32663F5/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-3266155/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-3263DBE/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-3263D36/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-3266085/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-3266094/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-3265ED7/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-3263B96/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-32631EF/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-3263ED9/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-326320A/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-3263E7F/2022,2022-01-13,107,2022-01-09,BA.1
England/BRBR-3260285/2022,2022-01-13,107,2022-01-09,BA.1
England/BRBR-32603FB/2022,2022-01-13,107,2022-01-09,BA.1
England/BRBR-326011F/2022,2022-01-13,107,2022-01-09,BA.1
England/BRBR-3260294/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-326B17E/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-326B4FD/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-326B41B/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-326B5BE/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-326B28A/2022,2022-01-13,107,2022-01-09,BA.1
Scotland/QEUH-326B3A5/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-326B581/2022,2022-01-13,107,2022-01-09,BA.1
England/QEUH-326B5DC/2022,2022-01-13,107,2022-01-09,BA.1
